"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"4850","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202505","01","108,000","107","17","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구, 서울 서초구","25.09.18"
"4851","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202505","01","114,700","116","18","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.08.13"
"4852","경기도 성남시 분당구 대장동","591","0591","0000","판교퍼스트힐푸르지오A2","84.9900","202505","01","108,000","204","17","개인","개인","2021","판교대장로7길 57","-","중개거래","경기 성남시 분당구","25.07.07"
"4853","경기도 성남시 분당구 구미동","221","0221","0000","무지개(5단지)(청구)","85.0000","202505","01","96,000","505","1","개인","개인","1995","무지개로 144","-","중개거래","경기 성남시 분당구","25.07.30"
"4854","경기도 광명시 하안동","864","0864","0000","이편한세상센트레빌","84.9810","202505","01","95,000","107","11","개인","개인","2010","오리로 801","-","중개거래","경기 광명시","25.08.25"
"4855","경기도 안양시 동안구 호계동","1287","1287","0000","평촌더샵아이파크","84.9800","202505","01","112,000","107","19","개인","개인","2019","경수대로610번길 36","-","중개거래","경기 부천시 원미구, 경기 안양시 동안구","25.08.25"
"4856","경기도 용인시 수지구 풍덕천동","1198","1198","0000","래미안수지이스트파크","84.9800","202505","01","104,000","102동","2","개인","개인","2015","신수로683번길 19","-","중개거래","경기 용인시 수지구","25.09.05"
"4857","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","69.8700","202505","01","100,000","-","6","개인","개인","1994","야탑로 124","20250724","중개거래","경기 성남시 분당구","-"
"4858","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","74.1400","202505","01","107,000","126","14","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.09.10"
"4859","경기도 광명시 철산동","634","0634","0000","철산래미안자이","84.6600","202505","01","112,000","108","9","개인","개인","2009","디지털로 56","-","중개거래","경기 광명시","25.06.30"
"4860","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","84.9400","202505","01","107,500","901","2","개인","개인","2015","동탄대로시범길 276","-","중개거래","경기 화성시","25.08.08"
"4861","경기도 광명시 광명동","787-4","0787","0004","광명아크포레자이위브","84.9935","202505","01","95,900","1106","13","개인","개인","2021","새터로 44-7","-","중개거래","경기 광명시","25.06.27"
"4862","경기도 하남시 풍산동","573","0573","0000","신안인스빌","84.3282","202505","01","108,000","3204동","24","개인","개인","2019","미사강변동로 19","-","중개거래","경기 하남시","25.07.10"
"4863","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202505","01","111,000","105","3","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.07.30"
"4864","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","69.8700","202504","30","100,000","602","6","개인","개인","1994","야탑로 124","-","중개거래","경기 성남시 분당구","25.08.29"
"4865","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","69.8700","202504","30","100,000","-","6","개인","개인","1994","야탑로 124","20250716","중개거래","경기 성남시 분당구","-"
"4866","경기도 광명시 일직동","518","0518","0000","광명역파크자이","84.9636","202504","30","110,500","107동","19","개인","개인","2017","광명역로 26","-","중개거래","경기 광명시","25.09.10"
"4867","경기도 성남시 분당구 구미동","221","0221","0000","무지개(5단지)(청구)","85.0000","202504","30","100,500","509","3","개인","개인","1995","무지개로 144","-","중개거래","경기 성남시 분당구","25.08.08"
"4868","경기도 수원시 영통구 원천동","606","0606","0000","광교호반베르디움","84.9424","202504","30","108,000","1006","9","개인","개인","2014","광교호수공원로 45","-","중개거래","경기 수원시 영통구","25.06.09"
"4869","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.8280","202504","30","115,000","4305","10","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 수지구","25.07.11"
"4870","경기도 광명시 철산동","241","0241","0000","주공13","84.7700","202504","30","97,800","1305","3","개인","개인","1986","철산로 57","-","중개거래","경기 광명시","25.06.30"
"4871","경기도 수원시 영통구 망포동","728","0728","0000","힐스테이트영통","84.8897","202504","30","105,000","119동","22","개인","개인","2017","덕영대로 1462-14","-","중개거래","경기 수원시 영통구","25.07.18"
"4872","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","69.8700","202504","30","104,000","601","10","개인","개인","1994","야탑로 124","-","중개거래","경기 성남시 분당구","25.07.04"
"4873","경기도 구리시 인창동","716","0716","0000","e편한세상인창어반포레","84.9960","202504","29","107,750","105","17","개인","개인","2021","건원대로33번길 9","-","중개거래","경기 구리시","25.07.28"
"4874","경기도 성남시 분당구 야탑동","519","0519","0000","야탑진흥더블파크","84.9300","202504","29","100,500","101","10","개인","개인","2005","야탑로 162","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.07.31"
"4875","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","84.9571","202504","29","99,800","-","17","개인","개인","2020","수풍로 89","20250610","중개거래","경기 용인시 수지구","-"
"4876","경기도 용인시 수지구 동천동","932","0932","0000","래미안이스트팰리스3단지","84.9900","202504","29","101,000","1308","4","개인","개인","2010","동천로135번길 21","-","중개거래","경기 용인시 수지구","25.07.24"
"4877","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","73.9600","202504","29","98,000","910","20","개인","개인","2015","동탄대로시범길 276","-","중개거래","경기 화성시","25.05.20"
"4878","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","84.9571","202504","29","99,800","105동","17","개인","개인","2020","수풍로 89","-","중개거래","경기 용인시 수지구","25.07.02"
"4879","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","84.8900","202504","29","106,500","802동","19","개인","개인","2016","미사강변대로 240","-","중개거래","경기 하남시","25.07.23"
"4880","경기도 화성시 동탄구 청계동","513","0513","0000","동탄역시범리슈빌아파트","84.8700","202504","29","102,000","927","10","개인","개인","2015","동탄대로시범길 236","-","중개거래","경기 화성시","25.09.26"
"4881","경기도 하남시 감이동","530","0530","0000","감일한라비발디","84.9200","202504","28","106,000","1201동","12","개인","개인","2019","감일백제로 65","-","중개거래","경기 하남시","25.06.30"
"4882","경기도 수원시 장안구 정자동","950","0950","0000","화서역파크푸르지오","84.7600","202504","28","114,900","103","42","개인","개인","2021","대평로 27","-","중개거래","경기 수원시 장안구","25.09.18"
"4883","경기도 하남시 선동","436","0436","0000","미사강변 센트리버","84.9300","202504","28","102,000","712동","5","개인","개인","2016","미사강변대로 270","-","중개거래","경기 하남시, 서울 강동구","25.07.21"
"4884","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","70.5600","202504","28","105,000","135","12","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.07.30"
"4885","경기도 용인시 수지구 풍덕천동","1060","1060","0000","신정7단지(상록)공무원","84.9800","202504","28","98,500","702","14","개인","개인","2000","풍덕천로 75","-","중개거래","경기 용인시 수지구","25.09.30"
"4886","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.9500","202504","28","96,750","106","20","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.04"
"4887","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202504","28","101,000","109","1","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.07.04"
"4888","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","84.9800","202504","28","115,000","103","27","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","25.06.11"
"4889","경기도 광명시 철산동","241","0241","0000","주공13","83.5200","202504","28","96,250","1315","12","개인","개인","1986","철산로 57","-","중개거래","경기 광명시","25.08.08"
"4890","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202504","28","115,000","130","6","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.08.12"
"4891","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","84.9800","202504","27","110,000","907","31","개인","개인","2015","동탄대로시범길 276","-","중개거래","경기 화성시","25.07.31"
"4892","경기도 수원시 장안구 정자동","950","0950","0000","화서역파크푸르지오","74.9600","202504","27","104,000","-","15","개인","개인","2021","대평로 27","20250428","중개거래","경기 수원시 장안구","-"
"4893","경기도 용인시 수지구 동천동","BL-","0000","0000","동천센트럴자이","77.7259","202504","27","104,500","208","28","개인","개인","2019","고기로45번길 40-18","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","25.08.28"
"4894","경기도 용인시 수지구 동천동","BL-","0000","0000","동천센트럴자이","77.7259","202504","27","104,500","-","28","개인","개인","2019","고기로45번길 40-18","20250605","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"4895","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.9900","202504","27","109,500","4303","13","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","25.07.08"
"4896","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.9900","202504","27","109,500","4303","13","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","25.07.08"
"4897","경기도 성남시 분당구 대장동","591","0591","0000","판교퍼스트힐푸르지오A2","84.9700","202504","26","106,000","207","1","개인","개인","2021","판교대장로7길 57","-","중개거래","경기 성남시 분당구","25.08.21"
"4898","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","84.9100","202504","26","97,600","212","6","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","25.06.26"
"4899","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202504","26","105,000","105","5","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구, 서울 송파구","25.08.29"
